NumIters,Seconds,LearningRate,loss/loss
175250.0,121853.274026,1e-13,0.410787
175260.0,121860.223991,1e-13,0.373163
175270.0,121867.167543,1e-13,0.452481
175280.0,121874.120028,1e-13,0.43752
175290.0,121881.067916,1e-13,0.511582
175300.0,121888.00668,1e-13,0.271899
175310.0,121894.959565,1e-13,0.567567
175320.0,121901.907406,1e-13,0.408805
175330.0,121908.857058,1e-13,0.355294
175340.0,121915.805663,1e-13,0.391449
175350.0,121922.765027,1e-13,0.556792
175360.0,121929.727478,1e-13,0.459274
175370.0,121936.683716,1e-13,0.457773
175380.0,121943.630531,1e-13,0.490084
175390.0,121950.581181,1e-13,0.399901
175400.0,121957.528474,1e-13,0.446295
175410.0,121964.49701,1e-13,0.373478
175420.0,121971.452607,1e-13,0.49379
175430.0,121978.396276,1e-13,0.378603
175440.0,121985.347026,1e-13,0.438579
175450.0,121992.304241,1e-13,0.38899
175460.0,121999.251849,1e-13,0.376614
175470.0,122006.207391,1e-13,0.284954
175480.0,122013.161158,1e-13,0.342718
175490.0,122020.11131,1e-13,0.445367
175500.0,122027.064102,1e-13,0.278257
175510.0,122034.010849,1e-13,0.513715
175520.0,122040.962162,1e-13,0.29911
175530.0,122047.903632,1e-13,0.433379
175540.0,122054.848713,1e-13,0.347765
175550.0,122061.816063,1e-13,0.426286
175560.0,122068.766287,1e-13,0.504933
175570.0,122075.706822,1e-13,0.393547
175580.0,122082.660462,1e-13,0.40744
175590.0,122089.609414,1e-13,0.382514
175600.0,122096.555396,1e-13,0.39309
175610.0,122103.517727,1e-13,0.273199
175620.0,122110.458395,1e-13,0.396889
175630.0,122117.412295,1e-13,0.482648
175640.0,122124.362451,1e-13,0.398343
175650.0,122131.330187,1e-13,0.463112
175660.0,122138.280884,1e-13,0.41351
175670.0,122145.232591,1e-13,0.403727
175680.0,122152.187311,1e-13,0.372298
175690.0,122159.138622,1e-13,0.355125
175700.0,122166.079106,1e-13,0.583446
175710.0,122173.037335,1e-13,0.241925
175720.0,122179.980302,1e-13,0.522445
175730.0,122186.922274,1e-13,0.337871
175740.0,122193.877293,1e-13,0.398906
175750.0,122200.834125,1e-13,0.336815
175760.0,122207.786409,1e-13,0.333382
175770.0,122214.732967,1e-13,0.383635
175780.0,122221.688382,1e-13,0.337133
175790.0,122228.646929,1e-13,0.433426
175800.0,122235.593825,1e-13,0.460553
175810.0,122242.551483,1e-13,0.409712
175820.0,122249.505205,1e-13,0.475506
175830.0,122256.445847,1e-13,0.396596
175840.0,122263.411589,1e-13,0.340703
175850.0,122270.365554,1e-13,0.522908
175860.0,122277.309899,1e-13,0.348701
175870.0,122284.251865,1e-13,0.428194
175880.0,122291.203683,1e-13,0.510612
175890.0,122298.152069,1e-13,0.544577
175900.0,122305.103639,1e-13,0.486675
175910.0,122312.043636,1e-13,0.35541
175920.0,122318.998267,1e-13,0.300767
175930.0,122325.956042,1e-13,0.552706
175940.0,122332.903907,1e-13,0.561336
175950.0,122339.844264,1e-13,0.479755
175960.0,122346.804993,1e-13,0.425841
175970.0,122353.751382,1e-13,0.4588
175980.0,122360.704348,1e-13,0.436671
175990.0,122367.648986,1e-13,0.371762
176000.0,122374.606124,1e-13,0.474593
176010.0,122381.549891,1e-13,0.412606
176020.0,122388.497666,1e-13,0.46741
176030.0,122395.461276,1e-13,0.361136
176040.0,122402.411884,1e-13,0.47418
176050.0,122409.368648,1e-13,0.374004
176060.0,122416.327278,1e-13,0.338239
176070.0,122423.281011,1e-13,0.450038
176080.0,122430.230844,1e-13,0.400448
176090.0,122437.185568,1e-13,0.394023
176100.0,122444.129686,1e-13,0.452334
176110.0,122451.077782,1e-13,0.419196
176120.0,122458.029178,1e-13,0.429073
176130.0,122464.992899,1e-13,0.311106
176140.0,122471.941257,1e-13,0.283337
176150.0,122478.888897,1e-13,0.407006
176160.0,122485.845214,1e-13,0.365232
176170.0,122492.795515,1e-13,0.442445
176180.0,122499.740012,1e-13,0.405977
176190.0,122506.691694,1e-13,0.324514
176200.0,122513.635646,1e-13,0.452035
176210.0,122520.576262,1e-13,0.409653
176220.0,122527.534897,1e-13,0.36259
176230.0,122534.48033,1e-13,0.304947
176240.0,122541.427363,1e-13,0.513788
176250.0,122548.373234,1e-13,0.38218
176260.0,122555.32649,1e-13,0.448958
176270.0,122562.275782,1e-13,0.458445
176280.0,122569.223337,1e-13,0.360892
176290.0,122576.173015,1e-13,0.525172
176300.0,122583.124129,1e-13,0.597254
176310.0,122590.068006,1e-13,0.301191
176320.0,122597.021798,1e-13,0.434857
176330.0,122603.976124,1e-13,0.338725
176340.0,122610.931559,1e-13,0.411784
176350.0,122617.890889,1e-13,0.38661
176360.0,122624.850783,1e-13,0.320911
176370.0,122631.799915,1e-13,0.26476
176380.0,122638.758092,1e-13,0.368184
176390.0,122645.708956,1e-13,0.510226
176400.0,122652.664601,1e-13,0.339424
176410.0,122659.608415,1e-13,0.522534
176420.0,122666.572219,1e-13,0.386116
176430.0,122673.523305,1e-13,0.263628
176440.0,122680.464563,1e-13,0.419666
176450.0,122687.422494,1e-13,0.329775
176460.0,122694.385238,1e-13,0.278146
176470.0,122701.333316,1e-13,0.594671
176480.0,122708.288793,1e-13,0.481722
176490.0,122715.249271,1e-13,0.49052
176500.0,122722.193452,1e-13,0.515965
176510.0,122729.140087,1e-13,0.452745
176520.0,122736.093876,1e-13,0.406976
176530.0,122743.051444,1e-13,0.417369
176540.0,122749.999482,1e-13,0.448856
176550.0,122756.956231,1e-13,0.298596
176560.0,122763.906571,1e-13,0.39898
176570.0,122770.853332,1e-13,0.308271
176580.0,122777.800222,1e-13,0.538965
176590.0,122784.759782,1e-13,0.413905
176600.0,122791.708284,1e-13,0.466907
176610.0,122798.652425,1e-13,0.490859
176620.0,122805.616213,1e-13,0.299035
176630.0,122812.561277,1e-13,0.297235
176640.0,122819.502822,1e-13,0.366845
176650.0,122826.452439,1e-13,0.273039
176660.0,122833.405132,1e-13,0.331715
176670.0,122840.353361,1e-13,0.5329
176680.0,122847.30998,1e-13,0.446215
176690.0,122854.25273,1e-13,0.47516
176700.0,122861.203968,1e-13,0.432422
176710.0,122868.156356,1e-13,0.357866
176720.0,122875.114902,1e-13,0.443909
176730.0,122882.073919,1e-13,0.431122
176740.0,122889.014518,1e-13,0.519741
176750.0,122895.970117,1e-13,0.349992
176760.0,122902.930091,1e-13,0.402506
176770.0,122909.878997,1e-13,0.468721
176780.0,122916.839705,1e-13,0.339982
176790.0,122923.77851,1e-13,0.43511
176800.0,122930.743355,1e-13,0.449563
176810.0,122937.691709,1e-13,0.399424
176820.0,122944.637663,1e-13,0.460857
176830.0,122951.588265,1e-13,0.408276
176840.0,122958.54004,1e-13,0.284594
176850.0,122965.486597,1e-13,0.38954
176860.0,122972.453747,1e-13,0.503354
176870.0,122979.399703,1e-13,0.408217
176880.0,122986.34657,1e-13,0.454666
176890.0,122993.30261,1e-13,0.366252
176900.0,123000.252549,1e-13,0.45342
176910.0,123007.195444,1e-13,0.471045
176920.0,123014.14258,1e-13,0.615288
176930.0,123021.097023,1e-13,0.347369
176940.0,123028.039867,1e-13,0.306087
176950.0,123034.99363,1e-13,0.370965
176960.0,123041.952204,1e-13,0.356541
176970.0,123048.908866,1e-13,0.417871
176980.0,123055.845333,1e-13,0.38266
176990.0,123062.802091,1e-13,0.41741
177000.0,123069.760058,1e-13,0.464962
177010.0,123076.701625,1e-13,0.346545
177020.0,123083.652826,1e-13,0.331102
177030.0,123090.606179,1e-13,0.515622
177040.0,123097.550001,1e-13,0.388427
177050.0,123104.490524,1e-13,0.407266
177060.0,123111.448587,1e-13,0.410128
177070.0,123118.393978,1e-13,0.48649
177080.0,123125.338454,1e-13,0.301292
177090.0,123132.269086,1e-13,0.363267
177100.0,123139.223322,1e-13,0.467899
177110.0,123146.184671,1e-13,0.301029
177120.0,123153.12312,1e-13,0.556544
177130.0,123160.067794,1e-13,0.415428
177140.0,123167.011474,1e-13,0.398896
177150.0,123173.964897,1e-13,0.42384
177160.0,123180.910187,1e-13,0.360355
177170.0,123187.857431,1e-13,0.395523
177180.0,123194.814952,1e-13,0.31322
177190.0,123201.770001,1e-13,0.415647
177200.0,123208.724641,1e-13,0.382234
177210.0,123215.680447,1e-13,0.347844
177220.0,123222.639666,1e-13,0.395586
177230.0,123229.583187,1e-13,0.392317
177240.0,123236.530238,1e-13,0.502865
177250.0,123243.485087,1e-13,0.387379
177260.0,123250.432317,1e-13,0.304496
177270.0,123257.383376,1e-13,0.252356
177280.0,123264.334046,1e-13,0.329118
177290.0,123271.280004,1e-13,0.639318
177300.0,123278.228222,1e-13,0.380076
177310.0,123285.184983,1e-13,0.368558
177320.0,123292.143545,1e-13,0.418068
177330.0,123299.087412,1e-13,0.395622
177340.0,123306.024041,1e-13,0.474551
177350.0,123312.973552,1e-13,0.597422
177360.0,123319.930709,1e-13,0.402064
177370.0,123326.880128,1e-13,0.43745
177380.0,123333.823609,1e-13,0.473913
177390.0,123340.775277,1e-13,0.274349
177400.0,123347.725839,1e-13,0.329978
177410.0,123354.674491,1e-13,0.269452
177420.0,123361.626631,1e-13,0.374496
177430.0,123368.579722,1e-13,0.431063
177440.0,123375.520915,1e-13,0.398768
177450.0,123382.472442,1e-13,0.396341
177460.0,123389.428929,1e-13,0.325007
177470.0,123396.370656,1e-13,0.412798
177480.0,123403.322759,1e-13,0.464475
177490.0,123410.267546,1e-13,0.4922
177500.0,123417.21114,1e-13,0.504292
177510.0,123424.154919,1e-13,0.437618
177520.0,123431.104662,1e-13,0.423177
177530.0,123438.059573,1e-13,0.46662
177540.0,123445.003878,1e-13,0.407212
177550.0,123451.956213,1e-13,0.443374
177560.0,123458.911296,1e-13,0.291201
177570.0,123465.86615,1e-13,0.410698
177580.0,123472.81338,1e-13,0.45351
177590.0,123479.753002,1e-13,0.370936
177600.0,123486.707213,1e-13,0.509733
177610.0,123493.667294,1e-13,0.379261
177620.0,123500.605247,1e-13,0.480737
177630.0,123507.563001,1e-13,0.419402
177640.0,123514.514198,1e-13,0.338304
177650.0,123521.456544,1e-13,0.363086
177660.0,123528.395665,1e-13,0.406327
177670.0,123535.350723,1e-13,0.558604
177680.0,123542.302008,1e-13,0.351664
177690.0,123549.249632,1e-13,0.423509
177700.0,123556.202115,1e-13,0.427676
177710.0,123563.149288,1e-13,0.343581
177720.0,123570.10351,1e-13,0.444926
177730.0,123577.057458,1e-13,0.449236
177740.0,123584.006368,1e-13,0.381443
177750.0,123590.961922,1e-13,0.507562
177760.0,123597.911867,1e-13,0.476692
177770.0,123604.868877,1e-13,0.337675
177780.0,123611.81715,1e-13,0.364574
177790.0,123618.767245,1e-13,0.417609
177800.0,123625.70764,1e-13,0.360029
177810.0,123632.649933,1e-13,0.483537
177820.0,123639.599698,1e-13,0.501203
177830.0,123646.539973,1e-13,0.300207
177840.0,123653.495916,1e-13,0.373798
177850.0,123660.456705,1e-13,0.373948
177860.0,123667.404427,1e-13,0.315087
177870.0,123674.35783,1e-13,0.430609
177880.0,123681.315598,1e-13,0.485333
177890.0,123688.268475,1e-13,0.391944
177900.0,123695.213549,1e-13,0.488796
177910.0,123702.177581,1e-13,0.53131
177920.0,123709.134515,1e-13,0.519042
177930.0,123716.07964,1e-13,0.244259
177940.0,123723.037253,1e-13,0.364623
177950.0,123729.993769,1e-13,0.339974
177960.0,123736.932716,1e-13,0.586818
177970.0,123743.886087,1e-13,0.381896
177980.0,123750.852548,1e-13,0.335177
177990.0,123757.799218,1e-13,0.429998
178000.0,123764.748301,1e-13,0.4068
178010.0,123771.708953,1e-13,0.335318
178020.0,123778.654662,1e-13,0.466724
178030.0,123785.594966,1e-13,0.357096
178040.0,123792.558098,1e-13,0.321751
178050.0,123799.50537,1e-13,0.329678
178060.0,123806.458548,1e-13,0.439806
178070.0,123813.401556,1e-13,0.499557
178080.0,123820.356866,1e-13,0.368523
178090.0,123827.304512,1e-13,0.365495
178100.0,123834.257264,1e-13,0.397439
178110.0,123841.214279,1e-13,0.521967
178120.0,123848.160305,1e-13,0.525158
178130.0,123855.107045,1e-13,0.383119
178140.0,123862.060453,1e-13,0.338939
178150.0,123869.009847,1e-13,0.467303
178160.0,123875.954696,1e-13,0.365423
178170.0,123882.905608,1e-13,0.380904
178180.0,123889.869263,1e-13,0.350225
178190.0,123896.819602,1e-13,0.359071
178200.0,123903.767873,1e-13,0.41256
178210.0,123910.715718,1e-13,0.394216
178220.0,123917.67602,1e-13,0.347
178230.0,123924.623653,1e-13,0.487188
178240.0,123931.568261,1e-13,0.386062
178250.0,123938.536618,1e-13,0.556267
178260.0,123945.485195,1e-13,0.397774
178270.0,123952.432358,1e-13,0.478897
178280.0,123959.392853,1e-13,0.543057
178290.0,123966.349164,1e-13,0.26946
178300.0,123973.296779,1e-13,0.413717
178310.0,123980.250482,1e-13,0.380753
178320.0,123987.1986,1e-13,0.53901
178330.0,123994.144965,1e-13,0.462454
178340.0,124001.092391,1e-13,0.284999
178350.0,124008.04147,1e-13,0.440284
178360.0,124014.994812,1e-13,0.408336
178370.0,124021.939706,1e-13,0.475497
178380.0,124028.886682,1e-13,0.398727
178390.0,124035.833659,1e-13,0.270114
178400.0,124042.778326,1e-13,0.360008
178410.0,124049.717545,1e-13,0.467955
178420.0,124056.668553,1e-13,0.414856
178430.0,124063.622045,1e-13,0.369659
178440.0,124070.578672,1e-13,0.451346
178450.0,124077.528781,1e-13,0.595867
178460.0,124084.481433,1e-13,0.26185
178470.0,124091.425104,1e-13,0.28619
178480.0,124098.37175,1e-13,0.397578
178490.0,124105.316362,1e-13,0.446738
178500.0,124112.273062,1e-13,0.407657
178510.0,124119.217811,1e-13,0.44493
178520.0,124126.175599,1e-13,0.374652
178530.0,124133.125434,1e-13,0.477604
178540.0,124140.077272,1e-13,0.617457
178550.0,124147.028298,1e-13,0.360232
178560.0,124153.978806,1e-13,0.336871
178570.0,124160.933827,1e-13,0.506422
178580.0,124167.884467,1e-13,0.379416
178590.0,124174.836298,1e-13,0.564699
178600.0,124181.785882,1e-13,0.393944
178610.0,124188.744456,1e-13,0.349268
178620.0,124195.692367,1e-13,0.277439
178630.0,124202.648044,1e-13,0.414239
178640.0,124209.605164,1e-13,0.326662
178650.0,124216.546511,1e-13,0.408788
178660.0,124223.494789,1e-13,0.45526
178670.0,124230.450484,1e-13,0.277671
178680.0,124237.392891,1e-13,0.300706
178690.0,124244.34263,1e-13,0.50134
178700.0,124251.302291,1e-13,0.387597
178710.0,124258.255421,1e-13,0.326239
178720.0,124265.213237,1e-13,0.320597
178730.0,124272.171504,1e-13,0.428175
178740.0,124279.128126,1e-13,0.455825
178750.0,124286.072666,1e-13,0.497568
178760.0,124293.021691,1e-13,0.341806
178770.0,124299.98139,1e-13,0.249181
178780.0,124306.928943,1e-13,0.492462
178790.0,124313.881639,1e-13,0.443401
178800.0,124320.837901,1e-13,0.425402
178810.0,124327.788592,1e-13,0.340108
178820.0,124334.732407,1e-13,0.377898
178830.0,124341.696419,1e-13,0.310965
178840.0,124348.648383,1e-13,0.358397
178850.0,124355.601796,1e-13,0.477963
178860.0,124362.556406,1e-13,0.461156
178870.0,124369.508324,1e-13,0.435994
178880.0,124376.444071,1e-13,0.387634
178890.0,124383.39198,1e-13,0.361655
178900.0,124390.352136,1e-13,0.363086
178910.0,124397.292147,1e-13,0.384936
178920.0,124404.243011,1e-13,0.476956
178930.0,124411.190199,1e-13,0.313718
178940.0,124418.139968,1e-13,0.49808
178950.0,124425.089912,1e-13,0.338794
178960.0,124432.052283,1e-13,0.33766
178970.0,124439.00715,1e-13,0.305162
178980.0,124445.949356,1e-13,0.283629
178990.0,124452.910601,1e-13,0.378385
179000.0,124459.871095,1e-13,0.386254
179010.0,124466.819365,1e-13,0.291623
179020.0,124473.774187,1e-13,0.296721
179030.0,124480.723595,1e-13,0.434485
179040.0,124487.665444,1e-13,0.280441
179050.0,124494.613767,1e-13,0.262715
179060.0,124501.5682,1e-13,0.449426
179070.0,124508.51504,1e-13,0.452836
179080.0,124515.462804,1e-13,0.266484
179090.0,124522.405348,1e-13,0.281739
179100.0,124529.359395,1e-13,0.335128
179110.0,124536.293784,1e-13,0.339153
179120.0,124543.245674,1e-13,0.289535
179130.0,124550.195412,1e-13,0.333207
179140.0,124557.149188,1e-13,0.382521
179150.0,124564.091001,1e-13,0.354417
179160.0,124571.046759,1e-13,0.481655
179170.0,124577.999487,1e-13,0.465539
179180.0,124584.951459,1e-13,0.488199
179190.0,124591.889731,1e-13,0.382418
179200.0,124598.843245,1e-13,0.451702
179210.0,124605.804887,1e-13,0.643686
179220.0,124612.739096,1e-13,0.365941
179230.0,124619.682134,1e-13,0.262744
179240.0,124626.631984,1e-13,0.420214
179250.0,124633.588591,1e-13,0.415238
179260.0,124640.541399,1e-13,0.248245
179270.0,124647.488621,1e-13,0.277108
179280.0,124654.438449,1e-13,0.420419
179290.0,124661.393233,1e-13,0.480692
179300.0,124668.338907,1e-13,0.344491
179310.0,124675.282741,1e-13,0.396248
179320.0,124682.243069,1e-13,0.418695
179330.0,124689.186329,1e-13,0.519924
179340.0,124696.133432,1e-13,0.449459
179350.0,124703.079372,1e-13,0.386825
179360.0,124710.028231,1e-13,0.343037
179370.0,124716.977974,1e-13,0.370421
179380.0,124723.919727,1e-13,0.352473
179390.0,124730.869806,1e-13,0.475947
179400.0,124737.824694,1e-13,0.467227
179410.0,124744.772464,1e-13,0.348114
179420.0,124751.726518,1e-13,0.465402
179430.0,124758.680924,1e-13,0.279555
179440.0,124765.621253,1e-13,0.480453
179450.0,124772.565998,1e-13,0.386909
179460.0,124779.51222,1e-13,0.436877
179470.0,124786.480826,1e-13,0.45491
179480.0,124793.435904,1e-13,0.474999
179490.0,124800.376813,1e-13,0.357273
179500.0,124807.31594,1e-13,0.29757
179510.0,124814.259035,1e-13,0.520815
179520.0,124821.194988,1e-13,0.363132
179530.0,124828.137452,1e-13,0.548661
179540.0,124835.08678,1e-13,0.437005
179550.0,124842.03845,1e-13,0.412863
179560.0,124848.984961,1e-13,0.459824
179570.0,124855.934606,1e-13,0.360181
179580.0,124862.887449,1e-13,0.468968
179590.0,124869.837108,1e-13,0.438972
179600.0,124876.795763,1e-13,0.444185
179610.0,124883.76222,1e-13,0.214383
179620.0,124890.704451,1e-13,0.422948
179630.0,124897.641252,1e-13,0.222761
179640.0,124904.583995,1e-13,0.388987
179650.0,124911.538117,1e-13,0.340982
179660.0,124918.485689,1e-13,0.433263
179670.0,124925.419017,1e-13,0.280427
179680.0,124932.372053,1e-13,0.405736
179690.0,124939.326073,1e-13,0.552811
179700.0,124946.275441,1e-13,0.386003
179710.0,124953.233714,1e-13,0.465545
179720.0,124960.186105,1e-13,0.295324
179730.0,124967.129712,1e-13,0.331599
179740.0,124974.077391,1e-13,0.198993
179750.0,124981.036417,1e-13,0.529662
179760.0,124987.978078,1e-13,0.347265
179770.0,124994.916489,1e-13,0.460908
179780.0,125001.873568,1e-13,0.470532
179790.0,125008.823557,1e-13,0.517972
179800.0,125015.76381,1e-13,0.533738
179810.0,125022.714878,1e-13,0.547154
179820.0,125029.677394,1e-13,0.351116
179830.0,125036.619027,1e-13,0.445903
179840.0,125043.565551,1e-13,0.367266
179850.0,125050.511576,1e-13,0.483469
179860.0,125057.462569,1e-13,0.384623
179870.0,125064.403608,1e-13,0.310941
179880.0,125071.356526,1e-13,0.281032
179890.0,125078.315262,1e-13,0.426972
179900.0,125085.261469,1e-13,0.391986
179910.0,125092.220989,1e-13,0.438305
179920.0,125099.171606,1e-13,0.542366
179930.0,125106.125336,1e-13,0.380854
179940.0,125113.073351,1e-13,0.323609
179950.0,125120.020173,1e-13,0.409488
179960.0,125126.96493,1e-13,0.499403
179970.0,125133.912752,1e-13,0.275221
179980.0,125140.854251,1e-13,0.639083
179990.0,125147.806272,1e-13,0.543887
180000.0,125157.874452,1e-13,0.429168
180010.0,125164.797212,1e-14,0.710469
180020.0,125171.724054,1e-14,0.467679
180030.0,125178.664994,1e-14,0.265905
180040.0,125185.602817,1e-14,0.501321
180050.0,125192.553761,1e-14,0.401787
180060.0,125199.485011,1e-14,0.263161
180070.0,125206.420007,1e-14,0.433298
180080.0,125213.367652,1e-14,0.373967
180090.0,125220.309448,1e-14,0.526208
180100.0,125227.261667,1e-14,0.444491
180110.0,125234.205201,1e-14,0.299635
180120.0,125241.1456,1e-14,0.429762
180130.0,125248.107812,1e-14,0.393631
180140.0,125255.060788,1e-14,0.421441
180150.0,125262.005447,1e-14,0.435775
180160.0,125268.963384,1e-14,0.394395
180170.0,125275.913253,1e-14,0.350266
180180.0,125282.85715,1e-14,0.303661
180190.0,125289.798365,1e-14,0.504814
180200.0,125296.751607,1e-14,0.392642
180210.0,125303.698789,1e-14,0.460719
180220.0,125310.642552,1e-14,0.417029
180230.0,125317.585339,1e-14,0.363269
180240.0,125324.523564,1e-14,0.455934
180250.0,125331.480059,1e-14,0.366708
180260.0,125338.42305,1e-14,0.545701
180270.0,125345.365805,1e-14,0.360996
180280.0,125352.318247,1e-14,0.371059
180290.0,125359.267465,1e-14,0.382516
180300.0,125366.21831,1e-14,0.4022
180310.0,125373.173026,1e-14,0.389267
180320.0,125380.128312,1e-14,0.296568
180330.0,125387.077063,1e-14,0.498507
180340.0,125394.034827,1e-14,0.339328
180350.0,125400.99868,1e-14,0.382757
180360.0,125407.94236,1e-14,0.48297
180370.0,125414.897835,1e-14,0.533478
180380.0,125421.860387,1e-14,0.341365
180390.0,125428.800487,1e-14,0.407794
180400.0,125435.752052,1e-14,0.49734
180410.0,125442.719112,1e-14,0.326515
180420.0,125449.669347,1e-14,0.399838
180430.0,125456.609042,1e-14,0.463492
180440.0,125463.561455,1e-14,0.4359
180450.0,125470.51514,1e-14,0.366552
180460.0,125477.458526,1e-14,0.469337
180470.0,125484.412826,1e-14,0.43816
180480.0,125491.373264,1e-14,0.379474
180490.0,125498.323603,1e-14,0.411379
180500.0,125505.279229,1e-14,0.407972
180510.0,125512.238069,1e-14,0.413269
180520.0,125519.182923,1e-14,0.384977
180530.0,125526.125698,1e-14,0.437609
180540.0,125533.072781,1e-14,0.438362
180550.0,125540.021444,1e-14,0.402636
180560.0,125546.972692,1e-14,0.405979
180570.0,125553.928775,1e-14,0.459535
180580.0,125560.891035,1e-14,0.487866
180590.0,125567.841246,1e-14,0.346832
180600.0,125574.78757,1e-14,0.409099
180610.0,125581.73826,1e-14,0.563608
180620.0,125588.694769,1e-14,0.322912
180630.0,125595.64278,1e-14,0.401696
180640.0,125602.59414,1e-14,0.358543
180650.0,125609.548472,1e-14,0.313352
180660.0,125616.50186,1e-14,0.342631
180670.0,125623.44691,1e-14,0.382254
180680.0,125630.408758,1e-14,0.493493
180690.0,125637.353383,1e-14,0.438511
180700.0,125644.305806,1e-14,0.547006
180710.0,125651.26468,1e-14,0.37853
180720.0,125658.211558,1e-14,0.351966
180730.0,125665.163503,1e-14,0.307484
180740.0,125672.126924,1e-14,0.45022
180750.0,125679.073066,1e-14,0.441755
180760.0,125686.014759,1e-14,0.484508
180770.0,125692.972674,1e-14,0.349296
180780.0,125699.91971,1e-14,0.38408
180790.0,125706.869968,1e-14,0.274458
180800.0,125713.826292,1e-14,0.481413
180810.0,125720.775261,1e-14,0.243895
180820.0,125727.725907,1e-14,0.496048
180830.0,125734.676601,1e-14,0.439076
180840.0,125741.638334,1e-14,0.365399
180850.0,125748.581717,1e-14,0.414093
180860.0,125755.535807,1e-14,0.467977
180870.0,125762.495538,1e-14,0.480085
180880.0,125769.457191,1e-14,0.379818
180890.0,125776.400375,1e-14,0.413537
180900.0,125783.349894,1e-14,0.375666
180910.0,125790.299486,1e-14,0.473311
180920.0,125797.248656,1e-14,0.322124
180930.0,125804.209694,1e-14,0.48484
180940.0,125811.158496,1e-14,0.47164
180950.0,125818.116198,1e-14,0.479054
180960.0,125825.074596,1e-14,0.371857
180970.0,125832.043131,1e-14,0.375786
180980.0,125839.001048,1e-14,0.384034
180990.0,125845.948848,1e-14,0.476736
181000.0,125852.897468,1e-14,0.509644
181010.0,125859.85704,1e-14,0.416334
181020.0,125866.804229,1e-14,0.314045
181030.0,125873.764439,1e-14,0.34227
181040.0,125880.72709,1e-14,0.447556
181050.0,125887.6724,1e-14,0.464655
181060.0,125894.635566,1e-14,0.416289
181070.0,125901.600839,1e-14,0.367927
181080.0,125908.556949,1e-14,0.393503
181090.0,125915.517126,1e-14,0.43882
181100.0,125922.473525,1e-14,0.460302
181110.0,125929.422556,1e-14,0.413877
181120.0,125936.392209,1e-14,0.54042
181130.0,125943.347334,1e-14,0.363069
181140.0,125950.304063,1e-14,0.596611
181150.0,125957.267449,1e-14,0.437903
181160.0,125964.230812,1e-14,0.355822
181170.0,125971.18306,1e-14,0.642407
181180.0,125978.150308,1e-14,0.454736
181190.0,125985.108628,1e-14,0.322495
181200.0,125992.069508,1e-14,0.454235
181210.0,125999.034926,1e-14,0.34286
181220.0,126005.98484,1e-14,0.451223
181230.0,126012.944492,1e-14,0.442897
181240.0,126019.90227,1e-14,0.473021
181250.0,126026.855663,1e-14,0.493732
181260.0,126033.814234,1e-14,0.505346
181270.0,126040.787745,1e-14,0.443382
181280.0,126047.73985,1e-14,0.388159
181290.0,126054.708187,1e-14,0.387811
181300.0,126061.671909,1e-14,0.597257
181310.0,126068.608003,1e-14,0.320144
181320.0,126075.573515,1e-14,0.42311
181330.0,126082.532338,1e-14,0.476649
181340.0,126089.486169,1e-14,0.366846
181350.0,126096.432917,1e-14,0.51985
181360.0,126103.397062,1e-14,0.404358
181370.0,126110.348755,1e-14,0.499227
181380.0,126117.292276,1e-14,0.383222
181390.0,126124.25275,1e-14,0.379995
181400.0,126131.2049,1e-14,0.443577
181410.0,126138.150388,1e-14,0.338466
181420.0,126145.109135,1e-14,0.404996
181430.0,126152.07216,1e-14,0.33849
181440.0,126159.032972,1e-14,0.204365
181450.0,126165.984135,1e-14,0.397283
181460.0,126172.946833,1e-14,0.479713
181470.0,126179.901286,1e-14,0.495579
181480.0,126186.870278,1e-14,0.384774
181490.0,126193.822819,1e-14,0.353028
181500.0,126200.772226,1e-14,0.332327
181510.0,126207.732334,1e-14,0.349511
181520.0,126214.682434,1e-14,0.295872
181530.0,126221.628086,1e-14,0.460774
181540.0,126228.584197,1e-14,0.390306
181550.0,126235.535333,1e-14,0.363953
181560.0,126242.487701,1e-14,0.343869
181570.0,126249.446022,1e-14,0.417523
181580.0,126256.400776,1e-14,0.426542
181590.0,126263.358517,1e-14,0.515462
181600.0,126270.30623,1e-14,0.313233
181610.0,126277.266045,1e-14,0.352499
181620.0,126284.208814,1e-14,0.398719
181630.0,126291.164589,1e-14,0.39308
181640.0,126298.112298,1e-14,0.391874
181650.0,126305.072595,1e-14,0.388414
181660.0,126312.023789,1e-14,0.392079
181670.0,126318.968139,1e-14,0.37849
181680.0,126325.915727,1e-14,0.405406
181690.0,126332.870813,1e-14,0.291237
181700.0,126339.816758,1e-14,0.384113
181710.0,126346.75706,1e-14,0.448318
181720.0,126353.713019,1e-14,0.530762
181730.0,126360.659295,1e-14,0.354323
181740.0,126367.597993,1e-14,0.410178
181750.0,126374.550965,1e-14,0.515629
181760.0,126381.521904,1e-14,0.531329
181770.0,126388.470417,1e-14,0.314062
181780.0,126395.429278,1e-14,0.459565
181790.0,126402.396095,1e-14,0.41276
181800.0,126409.349311,1e-14,0.396436
181810.0,126416.308318,1e-14,0.395953
181820.0,126423.255931,1e-14,0.395536
181830.0,126430.202551,1e-14,0.551714
181840.0,126437.15143,1e-14,0.433089
181850.0,126444.112557,1e-14,0.340164
181860.0,126451.06606,1e-14,0.469011
181870.0,126458.02184,1e-14,0.397798
181880.0,126464.985665,1e-14,0.525292
181890.0,126471.933706,1e-14,0.442979
